TEI,TEO,TCI,TCO,kW,TEA,TCA,TRE,TRC,TRC_sub,T_suc,Tsh_suc,TR_dis,Tsh_dis,TO_sump,PO_net,label,fault_name,fault_short,is_fault
51.43,45.68,85.7,92.12,58.99,5.2,3.6,40.4,95.5,6.7,44.1,3.5,129.6,33.8,117.6,105.0,3,Reduced cond. water flow,FWC,1
51.43,45.68,85.7,92.12,59.02,5.3,3.8,40.3,95.5,7.0,43.9,3.3,129.3,34.3,117.8,107.3,3,Reduced cond. water flow,FWC,1
51.43,45.68,85.66,92.08,59.02,5.3,3.3,40.3,95.0,6.5,44.1,3.7,129.3,34.3,117.6,106.0,3,Reduced cond. water flow,FWC,1
51.43,45.64,85.62,92.04,59.08,5.3,2.9,40.4,94.8,6.7,44.1,3.8,129.6,34.8,117.6,107.6,3,Reduced cond. water flow,FWC,1
51.43,45.64,85.62,92.04,58.82,5.2,3.4,40.4,95.3,6.6,44.1,3.8,129.3,34.3,117.4,107.8,3,Reduced cond. water flow,FWC,1
51.43,45.64,85.57,92.04,58.71,5.1,3.4,40.3,95.3,6.7,44.1,3.7,129.6,34.6,117.8,105.8,3,Reduced cond. water flow,FWC,1
51.43,45.6,85.62,92.04,59.04,5.2,3.4,40.3,95.3,7.1,44.1,3.7,129.6,34.3,117.6,107.6,3,Reduced cond. water flow,FWC,1
51.43,45.64,85.62,92.04,58.91,5.2,3.1,40.4,94.8,7.1,44.1,3.7,129.6,34.2,117.8,107.3,3,Reduced cond. water flow,FWC,1
51.43,45.64,85.66,92.04,58.83,5.3,2.9,40.3,94.8,6.8,44.1,3.8,129.3,34.8,117.6,107.3,3,Reduced cond. water flow,FWC,1
51.39,45.64,85.62,92.08,58.79,5.1,3.1,40.3,95.0,6.6,44.1,3.8,129.6,34.6,117.6,106.6,3,Reduced cond. water flow,FWC,1
51.43,45.64,85.62,92.04,58.99,5.0,3.1,40.4,95.0,6.8,43.9,3.6,129.6,34.3,117.6,106.1,3,Reduced cond. water flow,FWC,1
51.39,45.6,85.62,92.08,58.91,5.0,3.3,40.4,95.0,6.7,43.9,3.5,129.3,34.3,117.4,107.1,3,Reduced cond. water flow,FWC,1
51.39,45.6,85.62,92.04,59.05,5.2,3.1,40.3,95.3,7.0,44.1,3.5,129.3,34.0,117.6,105.7,3,Reduced cond. water flow,FWC,1
51.43,45.6,85.62,92.04,58.88,5.2,3.1,40.4,94.8,7.0,43.9,3.5,129.3,34.8,117.6,107.1,3,Reduced cond. water flow,FWC,1
51.43,45.64,85.57,92.04,58.98,5.1,3.3,40.3,95.0,7.1,43.9,3.3,129.6,34.3,117.4,106.1,3,Reduced cond. water flow,FWC,1
51.39,45.56,85.62,92.08,58.91,5.0,3.4,40.3,95.3,7.0,44.1,3.7,129.0,34.0,117.8,104.7,3,Reduced cond. water flow,FWC,1
51.39,45.6,85.62,92.08,57.6,4.8,3.1,40.6,94.8,6.7,43.9,3.3,129.6,34.8,117.8,106.7,3,Reduced cond. water flow,FWC,1
51.39,45.6,85.74,92.04,57.6,4.8,3.5,40.8,96.0,7.9,44.1,3.3,129.3,33.1,117.6,107.7,3,Reduced cond. water flow,FWC,1
51.34,45.64,86.11,92.16,56.9,5.0,3.2,40.6,96.2,7.9,44.3,3.7,129.3,33.1,117.6,107.5,3,Reduced cond. water flow,FWC,1
51.18,45.68,86.39,92.41,56.82,4.7,3.3,40.6,96.5,7.9,44.3,3.7,129.6,33.1,117.6,106.6,3,Reduced cond. water flow,FWC,1
50.94,45.6,86.72,92.66,56.84,4.1,3.2,40.8,96.7,7.6,44.1,3.3,129.8,33.4,117.8,106.7,3,Reduced cond. water flow,FWC,1
50.61,45.43,87.05,92.82,56.55,4.2,3.0,40.6,96.2,7.2,43.9,3.3,130.1,33.9,117.6,108.2,3,Reduced cond. water flow,FWC,1
50.32,45.23,87.29,93.02,56.43,4.0,3.2,40.6,96.7,7.3,43.8,3.0,130.4,33.7,117.8,106.8,3,Reduced cond. water flow,FWC,1
50.03,45.11,87.54,93.19,53.88,3.5,2.6,40.8,96.0,6.4,43.9,2.9,130.7,34.9,117.6,105.8,3,Reduced cond. water flow,FWC,1
49.75,44.9,87.74,93.31,51.53,2.5,1.8,41.8,94.8,4.9,43.8,1.8,130.9,36.7,117.6,105.5,3,Reduced cond. water flow,FWC,1
49.42,44.78,87.87,93.27,48.64,3.2,1.5,41.0,94.3,4.7,43.9,2.7,131.7,37.4,117.8,103.5,3,Reduced cond. water flow,FWC,1
49.17,44.7,87.95,93.23,44.8,2.7,1.2,41.6,93.5,3.4,44.1,2.5,132.3,38.8,117.8,104.9,3,Reduced cond. water flow,FWC,1
48.93,44.66,87.95,92.98,41.52,2.8,1.1,41.6,92.7,2.8,44.1,2.5,133.2,40.2,117.8,105.5,3,Reduced cond. water flow,FWC,1
48.68,44.66,87.87,92.66,43.19,3.7,1.7,41.2,92.5,2.1,44.1,2.9,133.8,41.3,117.6,103.0,3,Reduced cond. water flow,FWC,1
48.52,44.74,87.74,92.29,42.61,4.3,1.2,40.8,91.5,1.9,44.3,3.7,134.7,43.5,118.1,104.2,3,Reduced cond. water flow,FWC,1
48.48,44.86,87.42,91.84,42.57,4.5,1.2,40.6,91.0,1.6,44.4,3.6,135.6,44.9,117.8,105.7,3,Reduced cond. water flow,FWC,1
48.48,44.98,87.09,91.39,42.79,4.6,1.8,40.8,91.0,2.0,44.4,3.8,136.5,45.8,117.8,104.5,3,Reduced cond. water flow,FWC,1
48.48,45.15,86.76,91.02,43.7,4.6,1.8,40.8,90.5,1.6,44.6,3.8,138.1,47.6,117.8,105.5,3,Reduced cond. water flow,FWC,1
48.48,45.23,86.35,90.57,44.28,4.6,2.5,40.8,91.0,2.2,44.8,4.0,138.7,48.0,117.8,104.5,3,Reduced cond. water flow,FWC,1
48.56,45.27,86.02,90.2,44.18,4.6,2.0,40.8,91.0,2.4,44.8,4.0,139.4,48.7,117.8,103.2,3,Reduced cond. water flow,FWC,1
48.6,45.35,85.82,89.95,44.35,4.6,1.6,40.8,90.5,2.7,44.8,4.0,140.0,49.5,118.1,102.2,3,Reduced cond. water flow,FWC,1
48.68,45.39,85.7,89.75,44.53,4.3,2.2,41.0,91.2,3.5,44.9,4.1,140.4,49.7,117.8,104.8,3,Reduced cond. water flow,FWC,1
48.72,45.48,85.66,89.67,44.47,4.6,2.3,41.2,91.2,3.7,44.8,3.9,141.0,49.8,118.1,104.0,3,Reduced cond. water flow,FWC,1
48.77,45.48,85.57,89.58,44.61,4.2,2.0,41.2,91.0,3.7,44.8,3.9,141.3,50.3,117.8,105.2,3,Reduced cond. water flow,FWC,1
48.77,45.48,85.49,89.58,44.89,4.2,2.0,41.2,91.0,4.3,44.9,3.7,141.7,50.2,118.1,106.2,3,Reduced cond. water flow,FWC,1
48.81,45.52,85.49,89.5,44.84,3.9,2.0,41.5,91.5,4.7,44.9,3.4,141.7,50.2,118.1,104.2,3,Reduced cond. water flow,FWC,1
48.81,45.48,85.49,89.5,44.93,3.9,2.1,41.5,91.5,4.9,44.9,3.7,141.7,50.2,118.1,103.3,3,Reduced cond. water flow,FWC,1
48.85,45.52,85.49,89.54,45.18,3.9,2.0,41.5,91.2,4.7,44.8,3.6,142.0,50.2,118.1,103.5,3,Reduced cond. water flow,FWC,1
48.81,45.52,85.49,89.54,45.09,3.8,1.6,41.6,91.5,4.9,44.8,3.3,141.7,50.5,118.1,104.3,3,Reduced cond. water flow,FWC,1
48.81,45.48,85.49,89.54,45.13,3.8,1.8,41.5,91.0,4.9,44.8,3.3,142.0,50.7,118.3,104.0,3,Reduced cond. water flow,FWC,1
48.77,45.43,85.49,89.58,45.3,3.8,2.1,41.5,91.5,4.9,44.8,3.2,142.0,50.5,118.3,103.5,3,Reduced cond. water flow,FWC,1
48.77,45.39,85.49,89.58,45.14,3.8,2.1,41.5,91.2,4.6,44.8,3.3,141.7,50.5,118.3,105.0,3,Reduced cond. water flow,FWC,1
48.72,45.35,85.53,89.63,45.13,3.7,2.1,41.6,91.5,4.9,44.8,3.2,141.7,50.2,118.3,104.2,3,Reduced cond. water flow,FWC,1
48.72,45.39,85.53,89.63,45.13,3.6,1.6,41.5,91.2,5.1,44.8,3.2,142.0,50.0,118.3,105.3,3,Reduced cond. water flow,FWC,1
48.68,45.35,85.57,89.67,45.18,3.6,2.1,41.5,91.0,4.5,44.8,3.3,141.7,50.7,118.1,103.2,3,Reduced cond. water flow,FWC,1
48.68,45.31,85.62,89.67,45.13,3.8,2.1,41.6,91.5,4.9,44.8,3.3,141.7,50.2,118.3,105.3,3,Reduced cond. water flow,FWC,1
48.64,45.27,85.57,89.71,45.17,3.6,1.9,41.5,91.5,4.9,44.8,3.2,141.7,49.8,118.5,104.4,3,Reduced cond. water flow,FWC,1
48.64,45.27,85.62,89.71,45.17,3.3,2.3,41.6,91.5,5.1,44.6,3.0,142.0,50.0,118.3,104.3,3,Reduced cond. water flow,FWC,1
48.6,45.23,85.57,89.71,45.15,3.6,2.3,41.5,91.5,4.6,44.8,3.3,141.7,50.2,118.3,104.0,3,Reduced cond. water flow,FWC,1
48.56,45.19,85.57,89.67,45.17,3.5,2.1,41.6,91.7,4.9,44.8,3.3,141.3,49.6,118.5,105.8,3,Reduced cond. water flow,FWC,1
48.56,45.19,85.53,89.67,45.12,3.3,2.3,41.6,91.5,4.9,44.6,3.1,141.3,50.0,118.3,103.9,3,Reduced cond. water flow,FWC,1
48.52,45.19,85.57,89.67,45.15,3.5,1.8,41.5,91.2,4.9,44.6,2.8,141.3,50.1,118.5,105.3,3,Reduced cond. water flow,FWC,1
48.48,45.15,85.57,89.67,45.14,3.3,2.3,41.5,91.7,5.4,44.6,3.1,141.3,49.6,118.5,104.8,3,Reduced cond. water flow,FWC,1
48.48,45.15,85.53,89.63,45.13,3.4,2.1,41.5,91.5,4.9,44.6,3.1,141.7,50.2,118.8,103.5,3,Reduced cond. water flow,FWC,1
48.48,45.11,85.53,89.58,45.11,3.3,2.1,41.6,91.2,4.6,44.4,3.0,141.3,50.1,118.8,104.5,3,Reduced cond. water flow,FWC,1
48.44,45.11,85.53,89.58,45.15,3.3,2.3,41.5,91.5,5.0,44.6,3.1,141.7,49.8,118.5,104.0,3,Reduced cond. water flow,FWC,1
48.4,45.07,85.53,89.58,45.09,3.6,1.8,41.2,91.2,4.6,44.6,3.4,141.7,50.5,118.5,103.2,3,Reduced cond. water flow,FWC,1
48.36,45.02,85.53,89.58,45.04,3.3,1.8,41.5,91.5,4.9,44.4,3.1,141.3,50.2,118.8,105.2,3,Reduced cond. water flow,FWC,1
48.36,45.02,85.45,89.54,45.12,3.6,2.3,41.3,91.5,4.7,44.4,3.2,141.7,49.8,118.5,103.2,3,Reduced cond. water flow,FWC,1
48.36,45.02,85.45,89.54,45.11,3.6,1.8,41.2,91.0,4.9,44.4,3.2,141.3,49.8,118.8,104.3,3,Reduced cond. water flow,FWC,1
48.32,44.98,85.45,89.5,45.06,3.1,2.0,41.5,91.2,4.7,44.4,2.9,141.0,50.1,118.5,103.8,3,Reduced cond. water flow,FWC,1
48.27,44.98,85.45,89.5,45.09,3.6,2.3,41.2,91.5,4.5,44.4,3.2,141.3,49.5,118.8,104.7,3,Reduced cond. water flow,FWC,1
48.27,44.9,85.45,89.5,45.08,3.3,2.0,41.5,91.2,4.9,44.4,3.2,141.0,49.5,119.0,104.7,3,Reduced cond. water flow,FWC,1
48.23,44.9,85.45,89.5,45.06,3.3,2.0,41.5,91.5,5.0,44.4,2.9,141.7,49.8,119.0,104.7,3,Reduced cond. water flow,FWC,1
48.19,44.9,85.45,89.5,41.09,3.2,1.8,41.6,91.0,4.2,44.6,2.8,141.3,50.0,118.8,103.9,3,Reduced cond. water flow,FWC,1
48.19,44.82,85.41,89.42,43.02,3.3,1.6,41.6,90.5,4.4,44.6,3.1,141.3,51.0,119.0,104.0,3,Reduced cond. water flow,FWC,1
48.19,44.86,85.41,89.38,42.94,3.3,1.8,41.6,90.7,4.2,44.6,2.8,141.7,50.6,119.0,104.3,3,Reduced cond. water flow,FWC,1
48.15,44.94,85.41,89.3,42.88,3.6,1.8,41.5,90.5,4.2,44.4,2.9,141.3,50.8,118.8,104.5,3,Reduced cond. water flow,FWC,1
48.15,44.94,85.33,89.18,42.89,3.7,2.0,41.2,90.7,4.4,44.6,3.1,141.7,51.0,119.0,104.8,3,Reduced cond. water flow,FWC,1
48.15,44.98,85.29,89.09,42.75,3.9,2.0,41.2,90.7,4.4,44.8,3.8,142.0,51.0,119.2,103.8,3,Reduced cond. water flow,FWC,1
48.19,45.07,85.25,89.01,42.65,4.1,1.9,41.0,90.2,4.2,44.8,3.8,142.0,51.8,119.0,103.2,3,Reduced cond. water flow,FWC,1
48.23,45.07,85.16,88.97,42.61,4.0,1.7,41.3,89.9,3.9,44.8,3.8,142.6,52.4,119.0,103.8,3,Reduced cond. water flow,FWC,1
48.23,45.11,85.12,88.85,43.38,4.5,2.2,40.8,90.7,4.6,44.8,3.8,142.6,51.9,119.0,105.2,3,Reduced cond. water flow,FWC,1
48.27,45.15,85.12,88.85,43.52,4.3,1.8,41.0,90.5,4.4,44.8,3.8,142.6,52.5,119.2,103.7,3,Reduced cond. water flow,FWC,1
48.32,45.19,85.12,88.89,43.6,4.3,2.3,41.0,91.0,5.0,44.9,3.4,142.6,52.0,119.2,103.8,3,Reduced cond. water flow,FWC,1
48.36,45.19,85.16,88.89,43.82,4.1,2.0,41.2,90.7,5.0,44.9,3.7,143.0,52.0,119.2,103.7,3,Reduced cond. water flow,FWC,1
48.4,45.19,85.16,88.93,43.86,4.1,2.0,41.2,91.2,4.5,44.9,3.7,143.2,51.8,119.2,105.0,3,Reduced cond. water flow,FWC,1
48.48,45.27,85.21,88.97,43.94,4.1,2.3,41.2,91.0,5.0,44.8,3.5,143.0,52.0,119.5,105.2,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.21,88.97,43.99,3.9,1.8,41.5,90.7,4.6,44.8,3.3,143.2,52.3,119.2,104.7,3,Reduced cond. water flow,FWC,1
48.48,45.27,85.25,88.97,44.08,3.8,2.0,41.6,91.2,5.2,44.8,3.3,143.2,52.0,119.2,103.7,3,Reduced cond. water flow,FWC,1
48.48,45.27,85.25,89.01,44.06,3.8,1.7,41.5,90.7,5.1,44.9,3.7,143.0,52.5,119.2,103.5,3,Reduced cond. water flow,FWC,1
48.52,45.31,85.29,89.05,44.04,3.8,2.0,41.5,91.0,4.9,44.9,3.4,143.0,52.0,119.5,103.8,3,Reduced cond. water flow,FWC,1
48.52,45.31,85.33,89.09,44.2,3.5,2.0,41.5,91.2,5.2,44.9,3.3,143.0,52.0,119.5,103.0,3,Reduced cond. water flow,FWC,1
48.52,45.31,85.33,89.13,44.09,3.7,2.0,41.6,91.0,4.9,44.8,3.2,143.2,52.2,119.5,104.5,3,Reduced cond. water flow,FWC,1
48.52,45.35,85.37,89.18,44.13,3.5,2.2,41.6,91.2,5.1,44.9,3.4,143.6,51.8,119.2,104.0,3,Reduced cond. water flow,FWC,1
48.56,45.31,85.41,89.22,44.18,3.7,2.3,41.6,91.2,5.1,44.8,3.2,143.2,52.0,119.2,104.0,3,Reduced cond. water flow,FWC,1
48.56,45.35,85.41,89.26,44.22,3.7,2.2,41.6,91.2,4.6,44.9,3.3,143.2,52.0,119.2,103.4,3,Reduced cond. water flow,FWC,1
48.56,45.35,85.41,89.26,44.25,3.5,2.2,41.6,91.2,4.9,44.9,3.3,143.0,52.0,119.5,105.8,3,Reduced cond. water flow,FWC,1
48.56,45.35,85.41,89.3,44.37,3.5,1.8,41.8,91.5,5.4,44.9,3.1,143.2,51.7,119.7,104.8,3,Reduced cond. water flow,FWC,1
48.6,45.35,85.37,89.26,44.27,3.5,2.0,41.6,91.0,4.9,44.9,3.1,143.2,52.2,119.7,104.5,3,Reduced cond. water flow,FWC,1
48.56,45.35,85.37,89.26,44.22,3.5,2.5,41.6,91.5,4.7,44.9,3.1,143.2,52.2,119.7,103.5,3,Reduced cond. water flow,FWC,1
48.56,45.35,85.37,89.26,44.33,3.5,2.2,41.8,91.0,4.7,44.9,3.1,143.0,52.0,119.5,105.0,3,Reduced cond. water flow,FWC,1
48.56,45.31,85.41,89.26,44.22,3.5,2.2,41.6,91.2,4.9,44.8,3.0,143.0,52.0,119.5,103.5,3,Reduced cond. water flow,FWC,1
48.56,45.31,85.45,89.3,44.27,3.3,2.0,41.8,91.2,5.1,44.9,3.3,143.0,51.8,119.5,104.4,3,Reduced cond. water flow,FWC,1
48.56,45.31,85.45,89.34,44.37,3.7,2.3,41.6,91.5,4.9,44.8,3.2,143.0,51.8,119.7,104.9,3,Reduced cond. water flow,FWC,1
48.52,45.31,85.41,89.3,44.3,3.5,2.5,41.5,91.5,4.7,44.9,3.3,142.6,51.1,119.7,104.3,3,Reduced cond. water flow,FWC,1
48.56,45.31,85.41,89.3,44.26,3.5,2.0,41.6,91.0,4.7,44.9,3.3,142.6,51.6,119.9,103.9,3,Reduced cond. water flow,FWC,1
48.56,45.31,85.41,89.34,44.39,3.7,2.0,41.6,91.2,5.1,44.9,3.3,142.6,51.8,119.9,104.9,3,Reduced cond. water flow,FWC,1
48.56,45.31,85.37,89.3,44.29,3.7,2.3,41.6,91.2,4.7,44.9,3.2,142.3,51.8,119.9,104.0,3,Reduced cond. water flow,FWC,1
48.56,45.31,85.41,89.3,44.28,3.8,2.2,41.5,91.2,4.4,44.9,3.4,143.0,51.4,119.9,104.4,3,Reduced cond. water flow,FWC,1
48.52,45.31,85.37,89.3,44.29,3.5,1.8,41.6,90.7,4.9,44.9,3.3,143.0,51.8,119.9,104.5,3,Reduced cond. water flow,FWC,1
48.56,45.31,85.37,89.3,44.28,3.7,1.8,41.6,91.0,4.9,44.9,3.3,142.6,51.6,119.7,103.9,3,Reduced cond. water flow,FWC,1
48.56,45.31,85.41,89.3,44.27,3.5,2.3,41.6,91.2,5.1,44.9,3.4,143.0,51.8,119.7,103.8,3,Reduced cond. water flow,FWC,1
48.56,45.31,85.41,89.26,44.37,3.6,2.5,41.5,91.5,5.1,44.8,3.3,142.6,51.8,119.7,104.5,3,Reduced cond. water flow,FWC,1
48.56,45.27,85.37,89.3,44.26,3.6,2.0,41.5,91.2,5.1,44.9,3.4,142.6,51.1,119.7,102.9,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.37,89.3,44.26,3.5,2.2,41.6,91.2,4.9,44.8,3.2,142.6,51.4,119.9,106.0,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.37,89.3,44.35,3.8,1.8,41.5,91.0,4.7,44.9,3.3,142.6,51.6,119.9,105.8,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.41,89.26,44.31,3.7,2.5,41.6,91.5,5.2,44.8,3.2,142.3,51.1,119.7,103.8,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.41,89.3,44.26,3.7,2.2,41.6,91.2,4.9,44.8,3.2,142.6,51.8,119.7,103.0,3,Reduced cond. water flow,FWC,1
48.52,45.31,85.41,89.34,44.34,3.5,1.8,41.6,91.0,4.7,44.9,3.4,142.3,52.0,119.9,104.3,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.45,89.34,44.29,3.7,1.8,41.6,91.5,5.2,44.9,3.3,142.3,51.1,120.2,104.5,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.45,89.34,44.3,3.5,2.0,41.8,91.0,5.2,44.8,3.3,142.6,51.6,120.2,103.9,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.41,89.3,44.42,3.7,2.0,41.6,91.2,4.9,44.9,3.3,142.3,51.6,119.9,103.7,3,Reduced cond. water flow,FWC,1
48.48,45.27,85.41,89.3,44.33,3.5,2.0,41.6,91.5,5.2,44.8,3.3,142.6,51.5,120.2,104.0,3,Reduced cond. water flow,FWC,1
48.52,45.23,85.41,89.3,44.26,3.7,2.2,41.6,91.2,5.2,44.9,3.3,143.0,51.8,119.9,104.2,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.41,89.3,44.27,3.5,1.8,41.8,91.0,4.9,44.9,3.1,142.6,51.3,120.2,103.5,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.45,89.3,44.22,3.5,2.2,41.6,91.0,4.7,44.9,3.3,143.0,52.0,119.9,104.2,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.45,89.34,44.24,3.3,1.6,41.6,91.0,5.2,44.9,3.1,142.3,51.6,120.2,105.0,3,Reduced cond. water flow,FWC,1
48.52,45.23,85.45,89.34,44.22,3.7,2.0,41.6,91.2,4.9,44.9,3.4,142.6,51.8,120.2,103.5,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.49,89.38,44.24,3.3,2.2,41.8,91.2,4.9,44.8,3.2,142.6,51.4,120.4,104.4,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.45,89.34,44.25,3.7,2.0,41.8,91.0,5.2,44.8,3.2,143.0,51.6,119.9,103.3,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.45,89.34,44.31,3.5,2.2,41.6,91.2,4.7,44.9,3.3,143.0,51.1,120.2,104.5,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.41,89.34,44.27,3.6,2.2,41.5,91.2,4.7,44.9,3.1,142.6,51.3,120.2,104.5,3,Reduced cond. water flow,FWC,1
48.48,45.27,85.41,89.3,44.23,3.5,2.0,41.8,91.2,4.9,44.9,3.3,142.6,51.4,120.2,103.0,3,Reduced cond. water flow,FWC,1
48.52,45.23,85.37,89.3,44.34,3.5,2.2,41.6,91.0,4.9,44.8,3.2,142.6,51.6,120.4,103.5,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.41,89.26,44.24,3.8,2.3,41.5,91.2,4.9,44.8,3.2,142.6,51.8,120.2,103.0,3,Reduced cond. water flow,FWC,1
48.48,45.27,85.41,89.26,44.25,3.6,2.2,41.6,91.2,4.9,44.8,3.3,142.6,51.8,120.4,104.3,3,Reduced cond. water flow,FWC,1
48.52,45.23,85.37,89.3,44.25,3.7,2.2,41.6,91.2,4.9,44.8,3.2,143.0,51.8,120.4,104.5,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.41,89.3,44.23,3.7,2.5,41.6,91.5,4.9,44.9,3.3,142.6,51.4,120.2,102.3,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.41,89.3,44.21,3.3,2.0,41.6,91.0,4.7,44.8,3.1,142.6,51.6,120.2,104.0,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.45,89.3,44.27,3.5,2.2,41.8,91.2,4.9,44.9,3.3,142.3,51.8,120.4,104.4,3,Reduced cond. water flow,FWC,1
48.52,45.27,85.41,89.3,44.25,3.6,2.1,41.5,91.0,4.9,44.9,3.1,142.6,51.6,120.4,102.0,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.41,89.3,44.25,3.5,2.0,41.8,91.0,4.7,44.8,3.0,142.3,51.6,120.4,103.5,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.37,89.3,44.26,3.5,1.8,41.6,91.0,4.9,44.8,3.2,142.6,52.0,120.2,103.9,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.37,89.3,44.28,3.5,2.0,41.6,91.0,5.1,44.8,3.2,142.6,51.8,120.4,104.4,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.37,89.26,44.25,3.5,2.0,41.6,91.2,5.1,44.9,3.2,142.6,51.1,120.4,104.8,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.37,89.26,44.23,3.5,2.2,41.6,91.2,4.4,44.8,3.3,142.6,51.9,120.4,104.0,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.33,89.26,44.19,3.5,2.3,41.6,91.2,4.6,44.9,3.4,142.6,51.9,120.4,105.0,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.33,89.26,44.2,3.6,2.1,41.5,91.2,4.9,44.8,3.4,142.3,51.1,120.7,103.4,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.33,89.26,44.22,3.5,2.2,41.6,91.2,4.7,44.8,3.2,142.3,51.1,120.2,103.0,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.37,89.22,44.22,3.6,2.0,41.5,91.2,5.1,44.9,3.3,142.6,51.4,120.2,103.4,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.37,89.26,44.21,3.6,2.2,41.5,91.2,4.9,44.8,3.0,142.3,51.3,120.7,103.4,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.37,89.26,44.28,3.5,2.2,41.6,91.2,5.4,44.9,3.1,142.3,51.5,120.7,104.5,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.37,89.26,44.27,3.4,2.0,41.5,91.2,4.9,44.9,3.3,142.6,51.4,120.4,104.2,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.37,89.26,44.3,3.3,2.1,41.8,91.0,4.7,44.8,3.3,142.3,51.6,120.4,102.5,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.41,89.26,44.26,3.6,2.0,41.8,91.2,4.9,44.9,3.3,142.6,51.4,120.7,104.8,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.37,89.26,44.28,3.6,2.2,41.5,91.2,5.1,44.8,3.3,142.6,51.8,120.7,104.0,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.41,89.3,44.29,3.5,2.3,41.6,91.5,5.2,44.8,3.2,142.3,51.1,120.7,104.3,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.41,89.3,44.33,3.5,2.0,41.6,91.0,4.7,44.8,3.3,142.6,51.6,120.7,103.5,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.37,89.3,44.28,3.5,2.0,41.6,91.2,4.9,44.8,3.0,142.3,51.4,120.7,102.5,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.41,89.3,44.25,3.6,1.5,41.5,90.7,4.4,44.8,3.2,142.6,52.3,120.4,103.0,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.41,89.3,44.28,3.7,2.2,41.5,91.5,5.2,44.9,3.3,142.6,51.1,120.4,104.5,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.41,89.3,44.26,3.5,2.1,41.6,91.0,4.9,44.9,3.3,142.6,51.6,120.7,103.2,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.41,89.3,44.31,3.5,1.8,41.6,91.0,4.7,44.8,3.2,142.6,51.6,120.4,103.3,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.37,89.26,44.3,3.4,2.0,41.5,91.0,4.9,44.9,3.3,143.0,51.3,120.7,105.5,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.37,89.26,44.25,3.5,2.0,41.6,91.2,4.9,44.8,3.3,142.6,51.4,120.9,104.8,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.37,89.3,44.29,3.3,2.5,41.8,91.5,5.1,44.8,3.3,142.3,51.4,120.7,104.2,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.37,89.26,44.25,3.5,2.2,41.6,91.0,4.9,44.9,3.2,142.6,51.6,120.7,104.3,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.37,89.26,44.25,3.5,2.0,41.6,91.2,4.9,44.9,3.4,142.6,51.4,120.4,103.5,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.41,89.26,44.23,3.6,2.0,41.5,91.0,5.4,44.9,3.1,142.6,51.1,120.7,104.0,3,Reduced cond. water flow,FWC,1
48.48,45.23,85.37,89.26,44.26,3.6,2.2,41.5,91.2,4.7,44.8,3.2,142.3,76.7,120.7,103.0,3,Reduced cond. water flow,FWC,1
48.48,45.19,85.41,89.26,44.25,3.5,2.0,41.5,91.0,5.4,44.8,3.2,142.6,51.3,120.7,104.8,3,Reduced cond. water flow,FWC,1
